"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4109",2,5,2,1,5,1,5,2,1,3
"4110",1,2,1,1,3,4,5,3,2,2
"4111",3,4,2,1,4,1,1,3,1,1
"4112",2,5,3,1,3,4,5,1,4,4
"4113",5,4,1,3,4,3,5,1,4,2
"4114",1,2,1,4,2,3,5,2,5,5
"4115",5,5,5,3,4,5,5,2,1,1
"4116",5,2,4,2,1,2,4,3,2,5
"4117",2,2,3,1,1,3,3,2,3,2
"4118",4,3,2,2,2,5,4,1,2,1
"4119",3,3,5,3,1,3,5,3,5,2
"4120",3,1,4,1,3,4,4,2,3,5
"4121",5,5,1,1,1,3,5,4,3,1
"4122",5,5,4,5,1,2,5,1,3,3
"4123",1,2,3,4,2,1,5,1,4,4
"4124",5,4,5,5,2,4,5,2,2,2
"4125",4,1,3,4,5,3,5,3,4,2
"4126",2,5,2,2,4,1,4,5,4,4
"4127",2,4,5,2,3,5,2,5,2,5
"4128",5,5,2,4,5,4,3,3,5,2
"4129",5,5,2,3,5,3,3,4,4,5
"4130",1,1,1,5,4,4,2,3,5,2
"4131",5,1,3,3,1,2,1,4,3,2
"4132",1,3,3,1,2,2,4,4,5,2
"4133",1,4,2,5,2,5,2,1,5,4
"4134",5,4,4,5,5,4,5,1,1,2
"4135",4,1,2,2,5,3,1,5,5,2
"4136",3,2,2,3,4,2,1,4,5,5
"4137",4,5,3,4,5,2,4,4,1,1
"4138",3,2,4,1,2,3,3,2,1,4
"4139",4,3,4,1,4,1,5,4,5,3
"4140",3,3,1,2,3,1,1,2,3,1
"4141",5,3,3,3,3,4,4,4,5,4
"4142",3,4,2,3,4,1,3,3,5,5
"4143",2,5,4,4,3,4,2,4,1,1
"4144",1,5,3,2,2,2,1,3,2,5
"4145",2,4,4,1,4,5,2,3,5,5
"4146",4,4,2,2,4,5,5,4,4,3
"4147",3,1,4,3,4,5,2,5,5,4
"4148",2,4,1,3,1,1,2,5,4,4
"4149",2,2,2,1,4,2,3,4,5,3
"4150",1,2,4,5,2,2,3,1,3,2
"4151",1,4,2,5,1,3,3,5,3,4
"4152",1,4,5,3,3,5,4,1,3,5
"4153",4,1,2,3,1,3,2,4,1,5
"4154",3,2,1,1,4,2,4,2,5,2
"4155",4,4,2,3,4,4,1,1,1,1
"4156",4,5,1,3,2,5,4,5,5,2
"4157",5,1,2,3,2,4,4,3,5,2
"4158",3,5,5,4,1,4,5,3,1,1
"4159",5,1,1,2,5,5,3,5,1,1
"4160",4,2,2,2,2,2,5,3,4,1
"4161",1,1,5,5,4,1,4,3,4,1
"4162",3,5,1,3,3,1,2,4,4,3
"4163",2,5,2,2,3,2,5,1,2,5
"4164",5,4,4,2,5,5,2,1,2,3
"4165",4,4,4,5,1,1,2,4,2,3
"4166",4,5,2,4,5,3,3,1,5,4
"4167",4,3,5,5,5,3,1,2,2,1
"4168",5,1,4,2,4,5,1,2,5,2
"4169",1,2,4,2,4,5,4,2,2,1
"4170",2,4,4,3,5,3,3,4,2,1
"4171",3,4,4,4,2,5,1,5,4,1
"4172",4,3,1,5,1,5,5,4,2,4
"4173",3,4,4,2,3,1,3,1,2,1
"4174",5,5,1,5,5,4,3,4,4,5
"4175",4,2,5,1,5,4,3,2,5,5
"4176",5,3,1,1,2,5,5,1,5,2
"4177",5,5,4,1,3,1,1,5,3,2
"4178",3,4,5,5,4,5,4,4,5,3
"4179",2,3,3,1,2,5,2,5,2,3
"4180",4,3,1,5,1,2,2,5,1,2
"4181",5,3,2,1,2,1,1,2,5,2
"4182",5,5,4,3,1,1,2,3,1,3
"4183",3,1,1,4,3,4,4,4,3,3
"4184",5,5,1,2,4,3,3,4,4,1
"4185",2,3,4,3,4,5,1,4,1,3
"4186",1,4,3,2,2,2,3,3,1,5
"4187",1,5,3,4,4,4,3,2,3,3
"4188",5,3,4,4,4,1,3,1,5,5
"4189",5,5,4,2,1,4,3,5,2,1
"4190",1,5,3,3,3,3,3,1,3,4
"4191",3,2,4,5,1,4,4,4,2,1
"4192",2,3,3,4,4,4,3,3,4,4
"4193",5,4,1,3,1,1,4,2,5,2
"4194",2,1,3,4,4,2,3,2,2,2
"4195",4,4,3,2,3,5,4,5,3,4
"4196",1,3,1,5,1,5,4,5,3,5
"4197",2,1,2,1,2,5,5,4,4,5
"4198",5,4,5,4,1,4,3,4,3,1
"4199",4,2,2,1,4,5,5,5,3,2
"4200",4,1,4,5,1,5,5,3,5,4
"4201",5,5,2,5,1,4,4,4,1,2
"4202",3,2,3,5,2,4,1,1,3,2
"4203",2,3,2,3,5,2,2,2,3,5
"4204",3,5,1,5,2,1,1,2,3,3
"4205",5,4,4,1,5,4,4,1,3,4
"4206",1,3,5,4,5,1,5,1,4,1
"4207",1,1,1,1,5,5,1,5,2,1
"4208",3,3,5,3,4,4,4,5,1,4
"4209",5,3,5,1,1,5,2,3,4,2
"4210",3,3,2,3,2,1,4,5,3,4
"4211",1,2,2,3,5,5,4,3,1,2
"4212",5,4,3,4,1,3,5,2,1,5
"4213",2,2,4,4,1,3,5,3,4,5
"4214",5,1,4,2,5,3,3,4,4,4
"4215",5,4,4,5,1,2,3,1,4,2
"4216",4,3,3,1,1,5,4,5,5,2
"4217",2,2,5,2,3,1,1,2,2,4
"4218",2,5,3,3,4,4,4,2,3,3
"4219",1,4,1,1,3,1,4,1,4,4
"4220",2,4,5,2,4,2,5,4,1,4
"4221",1,2,4,5,2,4,1,2,2,5
"4222",3,3,2,1,1,5,4,5,2,3
"4223",1,3,4,4,1,1,5,3,3,2
"4224",5,5,5,2,1,3,5,1,3,5
"4225",4,1,1,3,2,3,4,1,4,2
"4226",2,5,2,5,4,3,4,1,2,4
"4227",3,2,4,5,4,4,4,3,5,2
"4228",4,5,2,4,4,2,2,3,4,3
"4229",4,1,1,1,5,2,5,5,3,1
"4230",2,3,5,5,5,3,5,4,2,1
"4231",2,4,2,5,2,5,4,2,4,4
"4232",1,1,1,2,2,4,4,3,5,4
"4233",4,5,4,4,2,3,1,3,2,3
"4234",1,5,1,3,2,2,5,4,3,3
"4235",4,3,1,1,3,2,1,2,1,2
"4236",1,1,1,5,3,4,5,2,1,3
"4237",2,1,2,1,4,3,4,1,5,5
"4238",1,1,1,5,4,5,1,5,4,1
"4239",1,3,1,3,1,4,3,4,3,3
"4240",2,1,1,1,1,5,1,5,4,3
"4241",5,3,3,4,3,3,3,1,4,2
"4242",3,1,5,2,4,2,2,2,3,5
"4243",3,1,1,2,3,3,3,5,5,2
"4244",3,2,2,4,2,3,1,2,4,5
"4245",4,4,4,3,1,4,3,2,4,5
"4246",5,1,1,4,5,5,2,4,5,2
"4247",4,1,3,3,3,2,1,3,1,3
"4248",1,4,3,3,1,4,4,2,4,5
"4249",5,1,3,2,4,2,5,3,3,4
"4250",3,2,1,3,3,2,1,4,3,5
"4251",1,2,4,2,2,4,2,1,5,1
"4252",3,2,3,1,5,5,4,2,5,1
"4253",2,5,3,3,4,3,5,2,5,5
"4254",1,4,1,3,4,5,3,3,1,3
"4255",3,1,5,1,5,4,5,5,1,2
"4256",2,5,2,5,1,2,1,3,4,5
"4257",5,4,1,4,1,4,2,2,5,1
"4258",1,2,2,5,1,3,4,4,1,2
"4259",5,5,4,1,4,1,4,4,5,5
"4260",2,4,1,1,2,4,2,1,1,5
"4261",3,5,4,2,4,2,5,3,1,3
"4262",2,3,2,1,1,1,2,1,1,2
"4263",3,1,4,2,1,5,2,1,5,3
"4264",5,3,5,1,3,2,3,2,4,3
"4265",1,1,1,2,2,5,2,4,5,2
"4266",5,1,3,2,1,5,5,3,2,1
"4267",5,1,4,1,2,5,5,1,3,1
"4268",3,1,1,3,1,5,2,5,5,2
"4269",2,4,3,3,5,2,2,3,5,2
"4270",2,2,4,1,1,5,4,1,2,4
"4271",1,3,2,1,1,1,1,2,2,3
"4272",3,3,1,3,1,5,4,3,5,1
"4273",3,2,1,3,1,1,5,1,5,3
"4274",1,5,3,3,4,4,4,5,2,2
"4275",4,3,5,1,1,3,2,3,3,5
"4276",1,4,2,4,5,3,4,4,2,2
"4277",3,4,4,5,2,3,1,3,1,2
"4278",1,5,2,5,2,3,2,5,1,5
"4279",3,1,4,5,1,2,3,5,1,4
"4280",5,4,5,2,3,1,1,1,5,2
"4281",2,3,2,2,1,2,1,5,5,5
"4282",2,4,4,5,3,5,4,2,5,4
"4283",2,1,2,4,3,4,1,5,3,4
"4284",3,3,3,2,5,2,1,1,4,4
"4285",5,3,5,5,2,1,1,2,1,3
"4286",2,2,1,4,5,4,4,2,1,2
"4287",3,1,4,1,5,5,5,1,4,1
"4288",4,4,3,2,2,3,1,4,5,5
"4289",5,5,4,3,1,3,1,3,1,1
"4290",1,2,1,3,1,3,3,5,5,2
"4291",2,1,3,5,5,3,5,4,4,2
"4292",4,3,1,5,2,1,1,2,3,4
"4293",4,5,1,4,3,1,3,5,1,5
"4294",2,5,2,2,4,3,1,5,3,3
"4295",3,3,4,5,5,2,1,1,3,2
"4296",1,4,4,5,4,4,3,2,4,5
"4297",4,5,3,4,3,4,4,4,3,3
"4298",1,3,5,2,2,1,5,3,2,1
"4299",3,5,3,4,4,5,4,4,5,2
"4300",5,3,3,3,2,2,3,1,5,1
"4301",4,4,5,1,1,1,2,5,2,4
"4302",5,1,1,1,5,1,1,1,4,1
"4303",4,4,4,3,2,3,4,3,3,1
"4304",3,3,3,4,5,1,4,5,2,3
"4305",2,4,4,4,3,3,4,1,5,5
"4306",2,2,2,1,2,5,3,3,1,5
"4307",1,3,2,1,3,2,5,1,2,1
"4308",2,2,1,1,3,2,5,3,5,1
"4309",1,1,5,1,1,5,5,1,3,3
"4310",3,1,5,5,4,3,1,2,3,2
"4311",2,1,5,4,5,2,3,4,4,1
"4312",1,1,4,3,5,2,3,3,4,4
"4313",2,4,1,2,2,1,1,4,1,4
"4314",4,5,2,2,2,4,3,3,2,2
"4315",2,4,4,2,5,1,1,4,5,2
"4316",3,5,1,2,4,3,2,5,4,2
"4317",3,2,3,5,4,5,1,4,3,1
"4318",4,5,2,2,3,5,2,3,1,1
"4319",1,1,2,3,3,2,5,5,4,5
"4320",2,4,4,1,3,1,1,5,3,5
"4321",2,5,2,3,4,5,2,4,1,4
"4322",1,5,3,5,3,4,1,3,2,1
"4323",1,1,5,1,1,1,3,1,4,5
"4324",4,3,2,3,2,2,1,3,4,4
"4325",1,3,5,1,2,3,3,3,2,1
"4326",4,1,2,4,2,3,2,5,3,2
"4327",2,5,5,4,4,1,2,2,1,1
"4328",3,3,2,2,2,5,2,1,5,2
"4329",2,5,4,1,4,1,1,2,5,3
"4330",5,4,4,1,1,3,1,5,2,4
"4331",3,2,2,1,5,1,1,1,1,5
"4332",4,1,5,2,1,3,3,3,1,1
"4333",5,1,2,3,5,5,1,4,1,4
"4334",3,1,2,5,1,3,4,5,5,2
"4335",2,1,2,4,1,5,4,2,4,2
"4336",2,4,5,3,4,4,2,4,4,4
"4337",2,5,3,5,1,5,1,3,1,5
"4338",4,3,1,2,2,5,2,4,4,3
"4339",2,4,5,5,3,4,3,5,4,2
"4340",1,2,4,2,4,2,2,1,5,2
"4341",5,4,5,3,3,4,4,5,5,5
"4342",5,5,4,5,5,5,1,3,3,2
"4343",3,3,1,5,5,3,2,1,2,1
"4344",2,4,5,5,3,3,4,3,3,1
"4345",5,2,4,1,5,1,1,3,1,4
"4346",2,1,3,2,4,3,1,1,4,2
"4347",2,4,3,1,3,5,5,2,4,2
"4348",4,2,3,3,2,1,4,1,1,4
"4349",3,3,2,1,4,4,5,1,1,2
"4350",1,4,5,1,4,2,3,3,3,4
"4351",1,1,4,2,2,1,5,2,2,4
"4352",2,1,1,5,5,2,5,2,1,1
"4353",4,5,5,1,3,3,4,5,1,4
"4354",3,1,5,2,2,5,4,5,2,1
"4355",1,2,1,2,5,1,4,1,2,4
"4356",1,2,2,5,1,2,3,2,5,1
"4357",1,5,2,4,1,4,1,2,2,4
"4358",1,5,1,3,2,3,1,1,2,1
"4359",1,1,4,2,5,5,3,4,1,3
"4360",2,5,2,5,3,4,3,3,2,3
"4361",4,2,4,2,4,5,2,2,3,5
"4362",4,5,1,2,2,3,4,5,1,4
"4363",5,4,5,3,1,5,5,3,1,1
"4364",2,3,2,4,2,2,3,1,5,2
"4365",1,4,3,4,2,3,3,1,5,1
"4366",3,4,5,1,2,2,4,1,3,2
"4367",2,1,4,2,1,1,4,2,1,2
"4368",5,3,2,1,5,2,3,2,4,1
"4369",2,1,5,5,4,2,1,4,1,5
"4370",4,4,5,2,4,3,5,2,2,1
"4371",5,1,1,4,4,2,4,1,1,2
"4372",4,1,5,4,4,1,4,1,4,2
"4373",5,5,3,4,2,5,4,5,1,2
"4374",4,4,4,2,2,5,4,1,5,1
"4375",5,3,1,5,5,3,5,1,2,4
"4376",3,5,3,5,5,5,1,1,5,2
"4377",1,5,3,2,4,3,5,3,4,2
"4378",5,2,1,3,5,1,5,5,1,3
"4379",5,4,1,5,1,2,3,5,2,3
"4380",4,5,3,2,1,2,5,2,1,2
"4381",2,5,4,4,1,3,5,5,2,1
"4382",4,1,3,2,4,4,3,4,4,4
"4383",1,1,2,3,1,4,5,1,2,5
"4384",1,4,5,1,4,3,5,4,2,3
"4385",2,2,5,4,5,4,2,3,3,3
"4386",3,3,4,1,3,5,5,2,1,1
"4387",2,2,2,3,5,2,5,1,2,5
"4388",5,3,2,1,1,3,2,2,1,4
"4389",4,3,3,5,5,5,3,3,4,3
"4390",1,3,2,5,5,5,5,5,3,1
"4391",2,5,1,2,1,3,4,3,3,4
"4392",3,3,5,1,3,2,4,1,3,2
"4393",1,5,3,1,5,3,5,4,3,1
"4394",4,4,2,5,1,5,2,2,1,5
"4395",1,2,3,3,1,1,1,2,4,5
"4396",3,4,3,1,3,3,2,1,2,5
"4397",5,2,5,5,1,3,2,2,5,3
"4398",4,5,3,1,3,5,2,2,4,3
"4399",3,2,4,3,2,2,4,4,2,4
"4400",1,4,1,2,1,2,2,3,5,5
"4401",4,4,2,1,2,5,1,5,5,3
"4402",2,5,3,4,5,2,2,4,2,1
"4403",2,4,3,2,2,1,1,1,1,1
"4404",5,1,2,2,4,5,2,3,3,1
"4405",2,4,4,4,1,1,4,2,3,4
"4406",1,1,2,4,1,2,5,1,5,1
"4407",1,3,1,3,1,2,3,3,4,4
"4408",1,3,3,5,4,4,3,2,1,2
"4409",5,1,4,5,5,3,3,2,5,3
"4410",1,5,2,5,4,1,4,5,2,2
"4411",1,5,1,5,2,4,4,5,2,4
"4412",1,4,1,5,2,4,4,3,5,1
"4413",2,2,5,3,1,4,2,2,4,1
"4414",3,3,2,5,2,4,3,1,4,1
"4415",5,5,3,2,1,4,5,3,4,3
"4416",3,2,3,1,5,2,2,2,5,3
"4417",5,4,4,3,3,5,2,1,1,2
"4418",2,4,5,2,5,3,1,3,2,1
"4419",2,3,5,2,1,2,3,2,2,3
"4420",3,5,3,4,2,4,5,5,5,3
"4421",4,5,3,1,5,4,3,5,4,4
"4422",5,2,4,4,1,5,3,4,3,3
"4423",5,1,1,3,1,3,3,3,3,2
"4424",5,1,1,1,4,1,2,2,2,4
"4425",5,2,4,5,2,2,2,2,1,4
"4426",5,1,3,4,3,4,2,5,5,1
"4427",2,4,5,4,5,5,4,3,2,3
"4428",4,5,4,1,5,5,4,2,4,4
"4429",3,2,5,4,5,1,5,4,5,1
"4430",5,1,3,5,5,5,2,3,1,2
"4431",4,3,1,2,1,5,2,2,2,3
"4432",5,2,2,4,5,1,3,5,2,2
"4433",3,3,5,2,4,5,1,4,1,5
"4434",4,3,3,4,4,1,5,1,2,2
"4435",4,5,3,3,4,3,5,5,5,3
"4436",3,4,2,2,1,4,4,3,1,2
"4437",4,2,1,2,1,4,1,1,1,1
"4438",1,3,5,1,1,2,3,4,5,3
"4439",4,4,1,2,3,2,4,2,2,1
"4440",2,3,3,4,4,5,3,1,5,4
"4441",3,3,5,4,5,3,5,3,3,3
"4442",3,3,2,3,5,2,2,3,5,1
"4443",5,1,5,2,2,2,1,4,3,2
"4444",1,2,5,2,5,4,5,3,2,4
"4445",5,4,1,1,3,2,5,4,3,4
"4446",5,2,2,4,3,1,5,2,2,1
"4447",5,2,4,2,1,5,1,1,3,5
"4448",5,3,5,2,4,4,2,1,4,5
"4449",3,1,2,3,2,3,2,4,2,3
"4450",5,1,5,4,3,5,5,2,4,3
"4451",2,4,5,3,5,3,3,3,5,4
"4452",4,3,5,2,1,4,5,5,2,4
"4453",1,1,2,3,1,1,4,5,4,5
"4454",4,5,1,2,5,4,5,3,1,5
"4455",2,5,4,3,4,4,3,2,3,2
"4456",1,3,4,5,3,2,4,1,4,2
"4457",4,4,5,2,3,5,2,2,4,3
"4458",1,1,3,1,3,5,4,3,2,4
"4459",1,3,2,1,4,4,2,1,5,2
"4460",5,4,5,5,3,2,4,2,2,4
"4461",5,2,5,4,1,3,1,2,1,5
"4462",2,3,5,2,3,1,1,4,1,5
"4463",4,3,1,4,4,3,1,2,3,2
"4464",2,5,3,2,4,3,5,2,4,3
"4465",2,2,2,5,2,4,2,5,2,2
"4466",5,1,1,4,5,3,3,3,1,1
"4467",3,5,3,1,4,1,3,2,2,1
"4468",3,5,4,2,3,1,1,1,4,2
"4469",4,2,2,5,3,2,4,2,4,5
"4470",4,1,2,5,3,3,4,2,4,4
"4471",5,1,5,1,2,3,1,4,5,4
"4472",1,1,4,5,2,2,4,1,1,1
"4473",5,1,1,3,4,1,4,1,5,2
"4474",4,5,4,1,3,5,2,4,3,4
"4475",3,1,3,3,3,2,5,1,2,2
"4476",4,4,4,2,2,1,3,4,4,1
"4477",4,3,5,5,2,4,2,2,5,4
"4478",4,1,5,5,2,1,2,1,1,5
"4479",4,4,4,5,2,2,3,1,4,2
"4480",3,4,2,4,4,1,5,5,2,1
"4481",3,1,3,4,5,3,4,3,5,2
"4482",1,4,3,5,3,4,1,4,5,3
"4483",5,4,3,1,2,3,5,5,1,5
"4484",1,1,4,2,5,1,5,5,1,2
"4485",4,4,4,5,3,5,2,3,4,3
"4486",1,4,3,4,4,4,4,1,4,5
"4487",4,4,5,4,3,5,2,3,4,4
"4488",5,1,5,2,5,4,4,2,3,2
"4489",4,2,2,5,4,5,5,2,4,4
"4490",4,2,3,4,4,5,1,2,4,5
"4491",1,5,4,4,4,2,1,2,5,5
"4492",3,5,1,2,5,3,4,1,2,2
"4493",2,3,3,3,1,1,1,3,2,5
"4494",2,2,5,4,4,2,3,3,3,3
"4495",4,4,1,5,1,1,5,3,1,2
"4496",1,1,1,3,4,2,1,1,5,1
"4497",5,5,2,3,2,1,2,3,4,5
"4498",5,2,3,1,1,5,4,1,4,4
"4499",5,2,1,5,2,5,5,5,2,2
"4500",1,5,5,1,3,1,3,4,2,5
"4501",4,3,4,4,2,2,2,2,5,3
"4502",4,3,2,3,2,5,2,3,1,5
"4503",5,5,5,5,4,2,5,3,4,4
"4504",4,4,5,2,1,1,5,5,4,3
"4505",5,2,4,5,3,2,1,1,3,3
"4506",3,4,2,5,1,5,3,2,3,5
"4507",1,1,1,2,3,4,1,4,5,2
"4508",1,5,4,4,2,3,3,5,4,3
"4509",3,3,5,3,4,2,2,1,5,2
"4510",3,3,4,4,3,4,4,3,4,1
"4511",3,1,5,5,1,4,4,4,4,2
"4512",2,4,4,1,1,5,3,4,3,5
"4513",4,3,3,1,1,4,2,1,1,2
"4514",3,5,5,3,5,5,1,1,1,5
"4515",2,5,4,2,4,1,2,1,2,5
"4516",1,3,4,4,3,2,5,5,2,2
"4517",4,4,5,5,4,4,4,5,2,1
"4518",2,5,5,3,4,2,2,5,3,3
"4519",5,1,1,5,1,2,1,1,1,2
"4520",3,3,4,3,1,5,3,2,4,1
"4521",3,4,2,1,4,3,5,3,4,5
"4522",3,1,5,5,2,2,3,3,3,3
"4523",3,1,5,5,5,5,2,4,5,2
"4524",4,4,5,5,4,2,1,4,3,1
